id,[x],[y],[y_pred]
1,4.519989339646,1.783897957114,155.000000000000,111.066072350666
2,4.560811822806,1.804224407629,137.000000000000,130.482879484679
4,4.639511025413,1.782639979189,160.000000000000,86.403637631070
5,4.654718404093,1.835733297275,123.000000000000,104.029758917325
7,4.669185759788,1.810873742860,133.000000000000,128.923351008909
8,4.682204586459,1.795619517096,145.000000000000,113.486391389091
9,4.695312319178,1.832468652592,124.000000000000,123.637859175909
10,4.707006237697,1.845030791814,120.000000000000,111.502764189967
11,4.716230302158,1.789179797640,153.000000000000,113.452024723668
12,4.735041678034,1.779387852558,173.000000000000,99.336240516819
13,4.748330700713,1.862052192211,116.000000000000,115.034399678462
14,4.755719553727,1.821399972365,128.000000000000,132.722571976227
15,4.770552374291,1.775875882091,190.000000000000,102.256596665983
16,4.774633062280,1.781133005703,171.000000000000,92.555515922252
18,4.811252130388,1.798469228145,144.000000000000,103.386222061137
20,4.840731814618,1.888689588964,111.000000000000,106.713586560345
21,4.843560622335,1.852585564558,117.000000000000,123.487718480689
22,4.849277625615,1.818279021005,130.000000000000,103.789794646863
23,4.854022463826,1.823867435566,127.000000000000,130.112738244171
24,4.864913841853,1.807100050275,137.000000000000,126.666201529409
25,4.883751556755,1.828514347761,125.000000000000,107.607236077786
26,4.901110500516,1.858216500696,116.000000000000,105.088327421085
27,4.908060533127,1.863991793275,114.000000000000,119.935741889887
28,4.908826946675,1.908779550025,108.000000000000,107.615627547095
29,4.933864243688,1.917365783727,107.000000000000,107.503480349708
30,4.935461483982,1.794815364999,151.000000000000,123.857920007457
32,4.958135696511,1.781258672663,187.000000000000,98.980176039381
33,4.958868983115,1.883212820374,111.000000000000,120.799570556590
36,4.991924224701,1.825196870179,127.000000000000,126.118921505588
37,4.997634031587,1.799860941252,146.000000000000,91.655043703856
38,5.007118092608,1.884362816344,110.000000000000,95.216969245796
39,5.023904075649,1.851113926892,117.000000000000,106.195602790018
40,5.032115136093,1.787516626064,170.000000000000,142.285040179374
43,5.046911510789,1.812088328227,135.000000000000,113.542889451436
44,5.051963163285,1.802856193604,143.000000000000,114.009637100315
45,5.056161181174,1.928792600145,104.000000000000,123.656654890608
48,5.077876243828,1.835793521884,122.000000000000,115.838649894233
51,5.089569253096,1.809052740988,138.000000000000,102.575193307507
52,5.098460702435,1.905286618987,106.000000000000,109.431636250503
53,5.105662895544,1.836492306065,122.000000000000,109.570504414560
55,5.112577096146,1.819564205171,130.000000000000,132.836529240634
56,5.122884325481,1.895234728512,108.000000000000,102.001328438462
58,5.129433371368,1.847192078908,118.000000000000,116.375045275881
60,5.140141959601,1.817186733300,132.000000000000,111.082960496784
61,5.145284162270,1.890151166115,109.000000000000,112.476204079290
62,5.151832010761,1.850179520054,117.000000000000,118.571323516885
63,5.154433785008,1.949346418921,102.000000000000,104.262892188911
64,5.154627404569,1.828439771978,126.000000000000,96.926599066377
65,5.174738961134,1.869954651874,112.000000000000,123.527884342403
66,5.174845277572,1.937994674645,102.000000000000,135.051103319862
67,5.179537435249,1.879936542155,110.000000000000,103.902850082193
68,5.186267206704,1.987996643651,99.000000000000,105.591318899343
69,5.198048803596,1.926115055529,103.000000000000,115.974768886417
70,5.207444315051,2.000446295224,98.000000000000,81.703325225509
71,5.208948190530,1.810697315578,138.000000000000,121.989612419534
73,5.219753962555,1.920758467367,104.000000000000,89.359315860743
74,5.226026056027,1.994723814041,98.000000000000,126.099546598709
75,5.232722507262,1.844623206828,119.000000000000,110.166754118765
76,5.240016619609,2.011143524115,97.000000000000,117.864114426466
77,5.243703346569,1.792564392306,170.000000000000,135.045044041323
78,5.247854357983,2.000855712174,98.000000000000,79.115205549023
79,5.253862168270,1.862873655640,114.000000000000,126.165291267189
80,5.257995711293,1.914023711269,105.000000000000,98.908934137630
81,5.259973918520,2.021915745269,97.000000000000,137.555327139769
82,5.265443771583,1.800581096523,153.000000000000,135.771467497377
83,5.270908177179,1.919035150656,104.000000000000,109.452685999541
84,5.279531276692,1.839987292932,121.000000000000,117.690963967066
85,5.284516830301,1.906471491331,105.000000000000,101.893386876154
86,5.296395463877,1.981745390504,98.000000000000,109.829248239406
87,5.305766435729,2.001100278848,97.000000000000,112.999248061589
89,5.318333360834,1.803742289805,149.000000000000,117.459112837546
90,5.319173280510,1.935955884649,102.000000000000,101.852748392270
91,5.333710687800,1.974415838567,98.000000000000,128.260889344982
92,5.335092676118,1.828654259105,127.000000000000,119.808982718277
93,5.338267737850,2.009748468541,96.000000000000,119.842551616696
94,5.339791651149,2.059430398774,94.000000000000,92.691610630011
95,5.349466705050,1.882208598495,109.000000000000,139.159506963389
96,5.350321311982,1.867185104238,112.000000000000,117.524193025811
97,5.360479510307,1.811042499088,141.000000000000,121.496864911250
98,5.362551630090,2.071317984926,94.000000000000,114.207259750741
99,5.363467934588,1.885181226507,109.000000000000,103.319581166877
100,5.368143573655,2.075803810056,94.000000000000,118.420684701775
102,5.372966113299,2.015992373683,96.000000000000,114.383461391904
104,5.375236679845,1.805924205876,148.000000000000,102.119729686065
105,5.378970385603,1.877006134958,110.000000000000,111.306195575853
106,5.384371374665,1.891412978368,108.000000000000,107.646566265086
107,5.387240736547,1.872967191291,111.000000000000,117.688517599091
108,5.387375593131,2.070473001351,94.000000000000,123.420734969258
109,5.398511256867,2.013355020061,95.000000000000,99.821059984192
110,5.401779565753,2.034271194536,95.000000000000,92.741451685127
111,5.409099032919,1.837656546046,123.000000000000,103.226685506786
112,5.412171017533,1.925351842566,102.000000000000,138.818353137526
113,5.413552441335,1.944560738306,100.000000000000,105.736449709885
114,5.414733096010,2.060330098188,94.000000000000,134.568438883836
116,5.425863162649,1.893279858670,107.000000000000,122.012587098437
117,5.426376666958,2.047014061393,94.000000000000,119.340804031177
118,5.446458718252,2.003272035322,96.000000000000,99.674164538656
120,5.453339224572,2.025410303521,95.000000000000,104.941003595475
122,5.465476185163,1.951249190665,99.000000000000,87.760238167125
124,5.469297989307,1.797519471479,171.000000000000,97.128649296371
125,5.472411257779,2.104874140411,92.000000000000,73.254575288033
126,5.477574501775,1.796699128244,175.000000000000,122.945672220452
128,5.491251600399,1.917582262534,103.000000000000,96.718809173578
129,5.491653207528,2.033214144121,94.000000000000,79.563005670142
130,5.502974145457,2.041293633509,94.000000000000,114.109485143918
131,5.504786058556,1.929722442873,101.000000000000,96.318894282961
132,5.505161317648,1.848615626258,119.000000000000,111.575695228148
133,5.514074272520,2.034924657773,94.000000000000,90.561368672489
135,5.520369798835,1.960689618356,98.000000000000,105.748882502474
136,5.525538096364,1.897878741916,106.000000000000,96.692792734636
138,5.547604164467,1.979356922979,97.000000000000,93.463760037196
140,5.556043741959,1.814325233968,142.000000000000,119.892272886440
141,5.557929934855,2.099510102900,91.000000000000,96.985402663695
142,5.561983713768,1.852200358879,118.000000000000,106.382663965929
143,5.571085405089,2.113092212250,91.000000000000,108.331602575316
144,5.573604670081,1.903924876136,105.000000000000,99.844580532599
145,5.582397725062,1.856086872274,116.000000000000,118.456136093595
147,5.583661645787,1.892537328789,107.000000000000,117.547658743915
148,5.584481659969,1.966027502095,98.000000000000,104.186028293157
149,5.593904069232,1.808579825255,152.000000000000,117.560819494033
150,5.597316030414,1.957934584450,98.000000000000,94.387608379761
151,5.597363545479,1.944324491614,100.000000000000,127.272034471487
152,5.599567358393,2.062924042133,92.000000000000,80.988189928130
153,5.608180626990,1.970741045583,97.000000000000,90.422244899980
154,5.617347496946,1.873874384236,111.000000000000,105.578010992346
155,5.619209817465,2.051682146658,92.000000000000,107.110544565428
156,5.622607932703,1.986569508654,96.000000000000,105.906793640530
157,5.629370137524,2.078817804642,91.000000000000,94.864319478523
158,5.629407895956,1.998180049061,95.000000000000,78.506788306259
159,5.630919442219,1.812575194614,147.000000000000,130.998699838972
160,5.635160784134,1.859480539142,115.000000000000,101.953959058698
161,5.639619218315,1.851119478873,118.000000000000,116.883057576055
162,5.640661988972,1.990631650700,95.000000000000,94.369496275318
163,5.645409852704,2.016729225048,94.000000000000,100.301645088823
