id,[x],[y],[y_pred]
1,4.461678414382,1.765272295588,210.000000000000,157.912058536836
2,4.486134875195,1.774692315999,172.000000000000,186.771599872367
4,4.560811822806,1.804224407629,137.000000000000,124.060453375281
5,4.603486290971,1.816153092143,131.000000000000,118.606457561622
7,4.654718404093,1.835733297275,123.000000000000,97.417711887599
8,4.664476951347,1.791647511988,148.000000000000,116.548225224414
9,4.669185759788,1.810873742860,133.000000000000,127.338086345006
10,4.682204586459,1.795619517096,145.000000000000,117.858209399364
11,4.695312319178,1.832468652592,124.000000000000,109.407963928400
12,4.707006237697,1.845030791814,120.000000000000,130.499490862928
13,4.716230302158,1.789179797640,153.000000000000,168.109401700324
14,4.726163678978,1.771915092286,209.000000000000,171.259638303788
15,4.735041678034,1.779387852558,173.000000000000,139.292369684626
16,4.748330700713,1.862052192211,116.000000000000,103.866422198298
18,4.770552374291,1.775875882091,190.000000000000,129.727194012350
20,4.794066531712,1.857412194355,117.000000000000,112.105093851253
21,4.811252130388,1.798469228145,144.000000000000,156.826681373306
22,4.816410139580,1.846643792153,119.000000000000,154.830978507533
23,4.840731814618,1.888689588964,111.000000000000,120.684442636025
24,4.843560622335,1.852585564558,117.000000000000,103.877404379054
25,4.849277625615,1.818279021005,130.000000000000,116.733855577985
26,4.854022463826,1.823867435566,127.000000000000,113.871182029447
27,4.864913841853,1.807100050275,137.000000000000,110.304913041271
28,4.883751556755,1.828514347761,125.000000000000,114.899185142937
29,4.901110500516,1.858216500696,116.000000000000,131.693215708699
30,4.908060533127,1.863991793275,114.000000000000,114.336857023472
32,4.933864243688,1.917365783727,107.000000000000,103.117593996319
33,4.935461483982,1.794815364999,151.000000000000,122.289726331549
36,4.958868983115,1.883212820374,111.000000000000,99.988616261472
37,4.963548285143,1.792648076099,155.000000000000,182.052211542227
38,4.972586845895,1.778964718943,203.000000000000,150.431180692516
39,4.978575601884,1.944043764506,104.000000000000,95.326168962684
40,4.991924224701,1.825196870179,127.000000000000,99.271348798320
43,5.023904075649,1.851113926892,117.000000000000,136.905037329606
44,5.032115136093,1.787516626064,170.000000000000,119.351393407597
45,5.036393816648,1.907005817577,107.000000000000,110.677686011140
48,5.051963163285,1.802856193604,143.000000000000,128.821221445066
51,5.061025273088,1.872681973707,112.000000000000,104.238558554786
52,5.077876243828,1.835793521884,122.000000000000,117.899268341650
53,5.079888648928,1.913958506388,105.000000000000,110.716461004749
55,5.089569253096,1.809052740988,138.000000000000,168.844668260694
56,5.098460702435,1.905286618987,106.000000000000,111.693986030129
58,5.107158057561,1.898691698100,107.000000000000,105.890931549716
60,5.122884325481,1.895234728512,108.000000000000,108.388281861009
61,5.128510624801,1.839558835205,121.000000000000,117.354734140239
62,5.129433371368,1.847192078908,118.000000000000,106.162419886748
63,5.135483333865,1.961842802433,101.000000000000,98.926750821441
64,5.140141959601,1.817186733300,132.000000000000,114.977776412906
65,5.145284162270,1.890151166115,109.000000000000,102.720366165184
66,5.151832010761,1.850179520054,117.000000000000,120.071221103745
67,5.154433785008,1.949346418921,102.000000000000,103.586174333839
68,5.154627404569,1.828439771978,126.000000000000,137.986757946768
69,5.174738961134,1.869954651874,112.000000000000,126.751757796950
70,5.174845277572,1.937994674645,102.000000000000,108.125619803239
71,5.179537435249,1.879936542155,110.000000000000,92.329958748436
73,5.198048803596,1.926115055529,103.000000000000,119.722086591600
74,5.207444315051,2.000446295224,98.000000000000,96.526461925056
75,5.208948190530,1.810697315578,138.000000000000,111.080475198652
76,5.211607223831,1.830561358234,125.000000000000,112.972329914485
77,5.219753962555,1.920758467367,104.000000000000,101.449887991764
78,5.226026056027,1.994723814041,98.000000000000,100.058555549211
79,5.232722507262,1.844623206828,119.000000000000,135.914468437444
80,5.240016619609,2.011143524115,97.000000000000,87.481237844075
81,5.243703346569,1.792564392306,170.000000000000,192.224720563206
82,5.247854357983,2.000855712174,98.000000000000,98.519565774541
83,5.253862168270,1.862873655640,114.000000000000,85.570396344729
84,5.257995711293,1.914023711269,105.000000000000,93.880459743191
85,5.259973918520,2.021915745269,97.000000000000,92.159987176569
86,5.265443771583,1.800581096523,153.000000000000,124.489251424463
87,5.270908177179,1.919035150656,104.000000000000,91.258611760500
89,5.283630132379,1.786379554985,207.000000000000,140.005665839787
90,5.284516830301,1.906471491331,105.000000000000,104.952808316708
91,5.289067883496,1.785970415996,213.000000000000,158.258033718662
92,5.296395463877,1.981745390504,98.000000000000,96.076525446692
93,5.305766435729,2.001100278848,97.000000000000,90.133602160268
94,5.310614865722,1.995972425831,97.000000000000,83.258769887015
95,5.318333360834,1.803742289805,149.000000000000,157.634584283790
96,5.319173280510,1.935955884649,102.000000000000,96.674650438987
97,5.333710687800,1.974415838567,98.000000000000,97.454495676846
98,5.335092676118,1.828654259105,127.000000000000,138.516925098234
99,5.338267737850,2.009748468541,96.000000000000,87.832124273987
100,5.339791651149,2.059430398774,94.000000000000,87.014440912486
102,5.350321311982,1.867185104238,112.000000000000,106.063737331614
104,5.362551630090,2.071317984926,94.000000000000,83.866798136512
105,5.363467934588,1.885181226507,109.000000000000,110.549052979684
106,5.368143573655,2.075803810056,94.000000000000,84.705712454482
107,5.370059834860,1.831018987484,126.000000000000,118.960461379727
108,5.372966113299,2.015992373683,96.000000000000,94.847185060617
109,5.373445588535,2.048911304792,94.000000000000,85.057286818479
110,5.375236679845,1.805924205876,148.000000000000,126.520769975394
111,5.378970385603,1.877006134958,110.000000000000,112.060108104998
112,5.384371374665,1.891412978368,108.000000000000,114.635814924298
113,5.387240736547,1.872967191291,111.000000000000,109.933055536306
114,5.387375593131,2.070473001351,94.000000000000,81.955318656666
116,5.401779565753,2.034271194536,95.000000000000,96.873794825988
117,5.409099032919,1.837656546046,123.000000000000,103.706104820676
118,5.412171017533,1.925351842566,102.000000000000,92.301734017785
120,5.414733096010,2.060330098188,94.000000000000,85.119608132704
122,5.425863162649,1.893279858670,107.000000000000,92.307570250219
124,5.446458718252,2.003272035322,96.000000000000,102.369636731083
125,5.449950675257,1.818676879966,135.000000000000,184.309078270141
126,5.453339224572,2.025410303521,95.000000000000,94.857182429870
128,5.465476185163,1.951249190665,99.000000000000,89.397778802094
129,5.465925359251,1.870825814300,112.000000000000,111.254009467060
130,5.469297989307,1.797519471479,171.000000000000,142.677117280820
131,5.472411257779,2.104874140411,92.000000000000,88.085458635855
132,5.477574501775,1.796699128244,175.000000000000,204.223760103935
133,5.484942654743,1.933444002375,101.000000000000,122.626657531789
135,5.491653207528,2.033214144121,94.000000000000,88.442271197398
136,5.502974145457,2.041293633509,94.000000000000,91.605190655419
138,5.505161317648,1.848615626258,119.000000000000,103.042328665541
140,5.517141260415,1.853881231389,117.000000000000,95.318209720910
141,5.520369798835,1.960689618356,98.000000000000,100.509228992495
142,5.525538096364,1.897878741916,106.000000000000,109.851888876884
143,5.526286615029,1.846446155439,120.000000000000,91.902553412071
144,5.547604164467,1.979356922979,97.000000000000,94.867419492280
145,5.554580945035,1.989617379722,96.000000000000,101.148810435142
147,5.557929934855,2.099510102900,91.000000000000,79.383296942442
148,5.561983713768,1.852200358879,118.000000000000,126.597792589273
149,5.571085405089,2.113092212250,91.000000000000,94.857375283133
150,5.573604670081,1.903924876136,105.000000000000,109.515673806112
151,5.582397725062,1.856086872274,116.000000000000,114.327275174067
152,5.582518209493,2.134138787349,90.000000000000,87.802925559460
153,5.583661645787,1.892537328789,107.000000000000,96.331193005326
154,5.584481659969,1.966027502095,98.000000000000,88.666889543002
155,5.593904069232,1.808579825255,152.000000000000,143.355419574188
