k_hyz,k_pyx,k_smzx,k_dxy,J_hy,J_pyx,J_smzx,CYCLE_TIME(X),CYCLE_TIME(Y),CYCLE_TIME(Z),CONV
0.7501758657470431,1.9516252344159817,15.202859949108667,0.0029702574417065845,29.180114738295416,0.6469821022859956,244.49223632111296,88.0,88.0,88.0,1
0.7512976118290706,2.0978135544769403,13.186478197779776,0.0026732661980434715,4.242128060033923,8.594175479669028,167.64931970901088,51.0,51.0,51.0,1
0.7515391971261267,5.782116719902091,50.57558923151319,0.011560716794690142,6.158323214525466,2.3025886759265246,336.89672712029324,79.0,79.0,79.0,1
0.7528803997838912,3.678251531755554,75.38426560964433,0.005176591759903703,21.867764094957273,12.94334953002008,227.94448231402433,34.0,34.0,34.0,1
0.7533208859239735,4.28187738631417,63.46934704509707,0.0041207314065651035,2.086598215448067,1.0109040801911746,360.69701125364315,59.0,59.0,59.0,1
0.7535750281796209,11.536508911227626,93.5159190255939,0.0325183517557485,1.665575573248768,6.398129775008058,155.43957827670224,61.0,61.0,61.0,1
0.7538906340035837,1.4249051383470195,18.092889817680458,0.0024894809068752685,4.205342018669775,2.1432075452928516,441.5989588820193,87.0,87.0,87.0,1
0.7549816595090216,1.7294847795226675,11.001390708581873,0.004957220824346098,20.12185862908917,0.9787573470965789,133.62603718440525,62.0,62.0,62.0,1
0.7552790186467512,2.291778761833449,29.323729890982165,0.014390697828596269,34.812881539831906,19.456273259753807,404.53245657464856,118.0,119.0,119.0,1
0.7555061510231234,2.124223586940042,57.09226822466207,0.0040115210331664024,2.092291246296727,8.120650906973077,473.88030085609904,56.0,56.0,56.0,1
0.7557012601611545,5.76715891975936,26.935197282948117,0.0024622236062260055,2.921029081400716,8.596095717244236,132.24412466328815,43.0,43.0,43.0,1
0.7560181372992996,9.07639333480741,37.71146498889415,0.00982322748724356,1.7194373984669518,23.272313671529478,206.63178781010498,45.0,45.0,45.0,1
0.7560857885721224,3.239937805479049,23.708897958031937,0.0029874619043548127,17.79159764887235,1.042579838924722,255.27866807948504,86.0,86.0,86.0,1
0.7573306969663317,7.890579097929233,15.517102397974085,0.0015946163615536595,5.984908387597612,33.09593369070381,98.02588445147033,55.0,55.0,55.0,1
0.7574678993587158,15.12527352067135,54.5466922724275,0.00306015201489427,0.78720206786056,2.2064737452792182,137.579677929109,91.0,91.0,91.0,1
0.7584191609139418,10.9310707420471,94.140206976073,0.018356302506771484,51.74236276770671,2.951699329559024,165.24411286497846,43.0,43.0,43.0,1
0.7586128313567199,7.493264981732565,31.013681694469323,0.005044264685379924,2.662559636511083,25.013195614923504,134.46076618356207,35.0,35.0,35.0,1
0.7586349731556158,9.774205369299297,25.720579637003148,0.006135476094101195,0.5766999111222703,3.030917881771577,123.36212123194099,100.0,100.0,99.0,1
0.7591195315994896,4.00124530066455,94.10427418912322,0.0014896614178288477,1.2731876881493902,3.5021340573371087,527.5656723595291,54.0,54.0,54.0,1
0.7592415797280204,13.638612253995388,87.41479519677125,0.01696876373289734,28.509977819134686,1.4767231518462716,96.8705201823656,40.0,40.0,40.0,1
0.7594194215763096,4.38198457012589,8.724375363619574,0.012785824785685032,15.881846511665266,2.6910010750608575,86.66889476249447,94.0,94.0,94.0,1
0.7599225247049696,5.333148894560969,41.90673491069967,0.0012567769042354327,0.5588057271329172,8.310689245598725,228.07776810258744,47.0,47.0,47.0,1
0.7611303899862045,15.26466556941324,34.223035307621586,0.009756664066652388,2.1354744821194727,4.900245314929488,110.68606930127345,62.0,62.0,62.0,1
0.7617224851980964,1.2858901174394384,17.074327597446445,0.0008324648064964007,12.602165488350703,1.5615846369283566,427.08962096801343,79.0,79.0,79.0,1
0.7627729750683127,15.55038194147632,89.82556567533297,0.02495628448298395,30.33605080246395,12.63713517719896,125.33386623209708,34.0,34.0,34.0,1
0.7629374681737612,4.476976501676074,88.80628605774895,0.005547546162792997,3.56025176958113,33.107563012612545,382.5630009462608,39.0,39.0,39.0,1
0.7636694011840579,10.456552697318571,88.36282339830379,0.030740483518540775,1.128170926768279,11.05074918897589,275.77023948881236,69.0,69.0,69.0,1
0.7639399743524642,1.06497049704189,42.28450811377656,0.002878317247852414,6.027338482378161,3.1134118650845686,747.6093633526218,76.0,76.0,76.0,1
0.7642060964886158,0.6961099198459806,26.100061118153906,0.0014139143889530113,12.836450475108615,1.4778949134378725,585.0007659907844,66.0,66.0,66.0,1
0.7659189362021555,6.46174636214785,80.24649920981732,0.004671659181629918,3.089243777928319,0.7505284367798141,214.671224720307,45.0,45.0,45.0,1
0.7661963101399036,2.7725892606874565,28.531472191230705,0.0017973553985321602,17.778324143193228,3.679175832603124,262.5194854916683,48.0,48.0,48.0,1
0.7665283077412492,2.1909225675890975,45.68837249750334,0.0017636420352119659,15.560146310234718,1.629235464962643,520.7035770332623,67.0,67.0,67.0,1
0.7673557504298428,17.150206641110838,21.624446718395475,0.059633527663447664,33.308171627077954,28.97209036205633,106.51223028358362,43.0,43.0,43.0,1
0.7685535744502516,3.351373636860074,64.15893623673841,0.0022511813400340136,1.7826449619245752,19.132425822577865,463.7618130683537,46.0,46.0,46.0,1
0.7688836533193993,15.973833761234763,97.63633964963313,0.010853630446931757,1.020997718803886,5.647960673665606,144.0422800270503,41.0,41.0,41.0,1
0.769929545587554,7.443685892693971,15.407419394620893,0.00234851409687338,0.6362887957172286,24.10092552610299,108.87533091917255,50.0,51.0,50.0,1
0.77069464157785,3.313440789431239,24.924075054651993,0.008023937745574743,8.927236244019353,35.21553053848279,165.06397135469464,53.0,53.0,53.0,1
0.7713417492099446,12.184246928353534,57.481880737209856,0.005609155124778421,2.153380234741286,2.2686362970926317,140.8435469465282,49.0,49.0,49.0,1
0.7717961179670982,6.960231335423757,55.26990949752921,0.004537968744314842,23.256162615676555,8.346882182576278,174.97609007997195,35.0,35.0,35.0,1
0.7719155483039309,17.853050190297072,69.33297531224024,0.003100170757793971,1.540185507111434,15.914019515358966,143.54628576853327,39.0,39.0,39.0,1
0.7722060178358335,14.414601813290993,46.147498745269964,0.053227050970673886,6.4027842427994255,13.93160238606052,137.6707183850336,65.0,65.0,65.0,1
0.7728844358386728,0.548896466744515,6.627558221175651,0.0020679258194172237,11.982731513404282,1.0878881286455333,452.32129861762587,132.0,132.0,132.0,1
0.7734190725056054,4.303232405959054,49.34787314606842,0.00929488078645596,34.425595565403356,0.8370402804291506,241.19361134383476,55.0,55.0,55.0,1
0.775069894052709,3.5248253248444934,19.06922217160983,0.012169762032563793,6.234597255399653,11.648402130893922,219.08549419161855,70.0,70.0,70.0,1
0.7763851249462597,9.059419917723096,38.48047188772041,0.012944556584516325,0.5541802384938315,9.6357093170587,80.14469914607632,48.0,48.0,48.0,1
0.7768214815497623,13.930352890736703,33.75037367475821,0.006579366255942866,18.835197539031114,34.83048222422998,93.13617940931452,29.0,29.0,29.0,1
0.7771672419953025,8.943335389227855,83.78932434609793,0.0380911331188437,4.782917994532351,3.912651148816452,161.6599933733773,120.0,120.0,120.0,1
0.7772004649179668,7.637549782674841,44.39888177066747,0.0015987045153310075,2.4447627230758586,3.138807542301639,160.3533607534509,49.0,49.0,49.0,1
0.7776315529359166,4.953662429955433,42.36277908379975,0.0026273621116397828,18.068314959415417,5.127859718489597,179.334322599009,38.0,38.0,38.0,1
0.7783153283590942,15.326253715032074,56.26556100883696,0.003467871557461441,24.46499010849722,7.419243059057165,90.83953869742263,37.0,37.0,37.0,1
0.7783525131236885,5.109640968043181,31.067466369535943,0.012925661115073312,28.55310848381915,0.5965281966799616,115.70118063500536,53.0,53.0,53.0,1
0.7784983556262354,7.822412218570698,90.43113629358884,0.006220153170026941,1.086889779093268,7.6046370856825805,157.47738368650684,41.0,41.0,41.0,1
0.7789568121028542,10.648999637206872,20.39577701345721,0.012769948372169106,11.241624593837345,5.140414698705842,77.27051152561538,53.0,53.0,53.0,1
0.7793022109369505,4.5316632917000375,33.005499233304725,0.015479020758163828,23.853456589620134,15.450126221476106,144.15612530669017,45.0,45.0,45.0,1
0.7795525250971953,1.2209895700197662,55.761726004061344,0.0014307211131894255,2.6929040638916506,0.9960084724661017,804.3154844103345,66.0,66.0,66.0,1
0.7801417216915184,6.175237858661456,45.74842186496663,0.014499806424100925,1.7915355668492492,5.378153355997687,233.37143512759087,61.0,61.0,61.0,1
0.78018914637162,4.170653660357053,31.83406275869386,0.0016786670449651518,8.486152525434164,4.527657700725713,245.8146567495844,52.0,52.0,51.0,1
0.7804043424083352,10.044679999849238,23.398811416392107,0.0015486216028807536,1.3868024701889843,17.660068835514153,104.54394514491341,59.0,60.0,59.0,1
0.7806252024006274,1.5628355728952024,7.614997370977567,0.0028317632501898447,16.114409464016646,3.9070232546432018,126.41635363886586,47.0,47.0,47.0,1
0.7808753002787235,0.671565441341491,20.93462515993067,0.0022511072376648366,46.145196958590816,1.2871261530073854,417.19234055710245,59.0,59.0,59.0,1
0.7810787361425457,5.216085048446147,27.516540125893624,0.029122875183874075,17.424715755351095,0.9597794222391085,100.19133540744123,120.0,120.0,120.0,1
0.7815147241426339,14.024937661297942,76.55077336746092,0.02863336660403481,26.711095528090997,2.9264236920550055,146.8449894808956,49.0,49.0,49.0,1
0.7815225319606398,7.842996409948292,42.54533660178771,0.05329697910795987,41.16337593556378,17.732981424516122,160.09462939452834,83.0,83.0,83.0,1
0.7822459462090883,7.948225204985875,31.54159833632768,0.008853929139991352,2.663123878806412,7.160778405560803,89.46539901391762,42.0,42.0,42.0,1
0.7823208831057121,7.084400243227135,7.743731280017649,0.011216276134209167,13.02239059608236,24.33364190179959,79.08240954158889,44.0,44.0,44.0,1
0.7823795243406604,4.3683414917165075,85.15386072714877,0.016419748107419238,19.880236435672856,4.778039908155312,172.9370060571944,55.0,55.0,55.0,1
0.783231221379071,1.3628685676060035,18.838675222514993,0.0020019312448069193,20.462098811950646,3.651670833389048,412.44834762476,66.0,66.0,67.0,1
0.7846734175825889,2.7174653891543232,37.79173655021465,0.002499842812749824,2.629906392123312,2.4516419514396977,297.49011720548276,49.0,49.0,49.0,1
0.7849252330680788,3.0196302080925856,42.35718233305576,0.010405107443808789,34.590250730812926,7.974710342371222,139.8217356350901,44.0,44.0,44.0,1
0.7849352842265771,3.9744459168122828,68.04579371878097,0.0074119207040971155,1.3967627938575513,4.826017509668061,513.2479071303918,72.0,72.0,72.0,1
0.785160575875157,13.595741427358512,53.63950195576324,0.06131706495438691,42.646999179071145,2.0990141259339112,106.42418387343302,59.0,59.0,59.0,1
0.785845677375556,11.246531155750468,35.519001786146596,0.04091458485097214,2.7344685678588756,1.8525155992199827,112.70057075026693,86.0,86.0,86.0,1
0.787180010330218,9.152296523002711,32.81470770531445,0.020678064738358388,46.15141028860784,24.79672933448734,78.1600913024852,30.0,30.0,30.0,1
0.7876603172525015,1.6076912328029174,37.33925888544575,0.002449052732499673,4.436580713183975,30.8960328945849,478.0590222453525,52.0,52.0,52.0,1
0.7879770771027077,4.989611016221155,50.55112391808909,0.018076697728509297,3.5772300981804377,1.1618991008648583,178.71186023655608,86.0,86.0,86.0,1
0.7891732109797606,7.482495054781784,24.25994972430514,0.004970628649032581,0.8128948890509362,2.1232413158996817,103.62317915882542,60.0,60.0,59.0,1
0.789904215187455,1.8817605114725742,34.9514815391839,0.0007767132941642011,4.046621671056815,1.7533556613633954,381.00901262361174,56.0,56.0,56.0,1
0.7899162345520848,8.104916698764043,24.157468244503463,0.0013085872953975948,6.049110944418703,10.999128958389171,132.4144363611366,89.0,90.0,90.0,1
0.7902710839979408,4.256981978180032,35.36307397644905,0.0059842709003129005,52.37535260535145,26.604944143635983,163.53404373845956,31.0,31.0,31.0,1
0.7904035302431276,4.676639324188635,42.10693667622715,0.018782635801248507,30.855473878258472,22.020579508148145,269.054030612723,50.0,50.0,50.0,1
0.7904865481596635,2.609393358457901,75.83525861709681,0.0077695991004611735,16.640216906918848,9.935729861235483,448.2966717835955,51.0,51.0,51.0,1
0.7906709560850282,4.474866548185484,28.053889622589164,0.0018585552191118003,35.20089630037212,10.30840562725151,195.11341795233363,48.0,48.0,48.0,1
0.7915989899081994,12.89789883337796,90.94421889262748,0.01636298391581281,7.447717389821048,5.920718454600745,88.4817593510564,38.0,38.0,38.0,1
0.7925559537938511,18.39324130969003,60.38861784736156,0.01177808641772791,1.1853223463149698,10.205886001782869,82.37247093530397,37.0,37.0,37.0,1
0.7930578234072223,5.342321637438809,12.108108896538015,0.028752205000238,14.041810154187935,1.3967816234467398,83.37885258529778,124.0,124.0,124.0,1
0.7940204731707098,0.41131547488631165,9.834894739168332,0.00106767438529754,19.405563873119302,1.8946761492023763,667.7933636268355,92.0,92.0,92.0,1
0.7956645218702343,8.257051962989678,43.764727441434076,0.009544268918919092,26.142098930088167,27.727628192778127,134.76636971012002,30.0,30.0,30.0,1
0.7964412923911983,1.7896178315543951,12.541014505201085,0.00509267521606342,4.990205421550256,11.013727219459565,320.9574595702534,75.0,76.0,75.0,1
0.7969667609069577,5.72378536236822,12.446172066655476,0.0019628700693736173,9.290677026985453,19.395592373107558,99.41672635260304,55.0,55.0,55.0,1
0.7977722445033774,3.802593148011882,85.77657038585573,0.006941665343428108,1.286511463347549,11.92238643786624,366.66914888139195,50.0,50.0,50.0,1
0.7978307902873464,12.988261423844712,58.96079485492264,0.06015411951826469,10.490641261566891,2.0766783075741344,185.65008294001004,87.0,87.0,87.0,1
0.798701737409393,6.202486226880409,18.099107397283237,0.0046331398803108525,1.6604184723256252,24.776787869835577,142.70905537097678,41.0,41.0,41.0,1
0.7991384193724391,1.7256829260803739,3.3773835895074993,0.0051100183279406035,31.61427992048782,15.770601460162078,77.15797098247107,52.0,52.0,52.0,1
0.8001422380807749,7.132862845250314,88.4412423540686,0.01881020120612856,45.42361880827985,0.7293892068429141,98.02980227374144,42.0,42.0,42.0,1
0.8010445637656409,8.338182804247346,93.88408468330303,0.0089456815081013,0.5481350771149662,1.9481856488279343,205.4917713411644,48.0,48.0,48.0,1
0.801371684816994,2.038935499336306,21.609020424584543,0.0058712251851645615,2.9737586471322732,12.108366448638863,294.118640523439,75.0,75.0,75.0,1
0.8019956661453209,2.3041717831590947,17.163054818116578,0.0056887431373459155,1.6017615458218604,10.771382204748807,279.491051230681,68.0,68.0,68.0,1
0.8023588546079525,8.738536519957774,30.563070489379985,0.007145030134918589,6.6776305675110885,11.694571339793667,90.98095269382024,36.0,36.0,36.0,1
0.8025831225875919,11.63927894129896,45.83122556849461,0.004087157932959824,1.5519222012242488,9.173059409170861,138.7591466348992,42.0,42.0,42.0,1
0.802797502936548,1.456036956970459,12.655900427966584,0.0032308521178757575,2.543430701994096,4.587146599359977,270.9381456740428,68.0,68.0,68.0,1
0.8032287274236484,7.921735006474536,71.62189483199373,0.019354196878836633,41.11156430506994,16.258002517390835,263.526007515171,41.0,41.0,41.0,1
0.8032749371210706,14.614325159519243,86.13135774677885,0.027890648472049973,2.7289156746596466,2.633590441770008,143.63299477099758,54.0,54.0,54.0,1
0.8040891646710597,4.102896227470868,52.65350355495845,0.003873317689649167,2.696491827445502,13.828865000051382,309.6138761324139,42.0,42.0,42.0,1
0.8044514097649728,6.843489252788235,12.166796883220963,0.017482259471862112,2.0172474888317624,19.895101451804354,96.5704156961133,57.0,57.0,57.0,1
0.8046372289214779,1.902666695939082,11.117568097678706,0.002336811610823697,5.800116843488028,1.2559254373993733,199.29829898012457,65.0,65.0,65.0,1
0.804795590720806,6.2853757263985885,12.873070448101254,0.016497788976500033,26.88087944231742,27.135715274523417,77.16423173111701,37.0,37.0,37.0,1
0.8051479081644961,12.124836491021709,30.474348601137493,0.02530535829928569,2.6103442233504888,20.159192329302485,157.49566350638136,50.0,50.0,50.0,1
0.8057153280123445,3.833743653533879,18.95385622868171,0.002101455822598159,9.493991435907805,0.5785595860525069,124.11782753258832,60.0,60.0,60.0,1
0.80604165205546,3.4251000107065974,59.32328654776732,0.005382476279136444,0.6336376143158784,13.954022023603901,456.9201351346314,55.0,55.0,55.0,1
0.8064271917268954,2.1134822976533965,21.492376760334786,0.003182467332176508,0.5903657598734783,12.544441352014731,302.91476808696933,55.0,55.0,55.0,1
0.8073908088419134,5.033025653597652,17.385559396109336,0.006618637331641228,16.767102082800882,3.9664189623478787,137.81713124365652,57.0,57.0,57.0,1
0.8087177049180436,13.772496905373565,45.807717238475064,0.0016025200586050282,0.6193007938993539,46.55175272443514,168.507669756985,39.0,39.0,39.0,1
0.8090596872263338,3.2529241041207007,46.16847012268528,0.002705641656701537,12.431439432797047,5.848142606870371,298.90731875489115,42.0,42.0,42.0,1
0.8091784322655333,1.3657698390014748,24.812477512270892,0.003606583617736274,22.38407935777873,11.074481646901022,490.7219448283077,61.0,61.0,61.0,1
0.8092772815340159,3.2432031916154807,43.292632665423255,0.0015145156065763195,10.526722316669867,3.6655572505159113,408.8339060057251,60.0,60.0,60.0,1
0.8095674394563968,3.9927148275809645,51.98631103057949,0.0029378840602688272,22.072403294626902,1.1127759244178839,324.433765653832,53.0,53.0,53.0,1
0.8096356666378105,2.594938004193251,48.38891960202442,0.001570844923439337,3.268262117628573,19.479097922373487,480.8940511755253,46.0,46.0,46.0,1
0.8098287955537964,3.8879937714024715,16.616937031231277,0.0067349548828567005,32.19390612798849,1.9868664096127402,163.83790794137587,76.0,76.0,76.0,1
0.8108482992316178,2.6380511652393195,5.088111701404962,0.005809953770511689,8.297071234401022,6.110861894811368,84.69172137796029,68.0,68.0,68.0,1
0.8109536164093661,5.168470699970006,25.16623703727104,0.007056643954885943,11.519680789096887,8.671069832168024,174.91909358678694,45.0,45.0,45.0,1
0.8110051838413127,12.977942214711645,36.84349574381165,0.033572877990601595,22.259486107509666,0.7526550270662483,85.2944573856818,83.0,83.0,83.0,1
0.8111871031719475,0.8914282344106825,11.375038469247462,0.0028018993773268807,14.90842900401282,1.7989910998858907,300.0843611034064,74.0,74.0,74.0,1
0.8115126921012957,1.1781688661668575,94.99426657570663,0.008124734772376898,31.8898478772444,1.2881639618849778,1002.8137885049479,127.0,127.0,126.0,1
0.8115980948522536,0.9860352505802111,6.024670332246308,0.003373164925646835,13.339713111933104,1.312837322300722,207.409426071334,86.0,86.0,86.0,1
0.8120143716828878,13.238099696901823,33.34885702676468,0.00206045592078228,3.6214508765038897,8.814443498365243,85.98441578889658,55.0,55.0,55.0,1
0.8124036542463423,2.7179446136467993,72.43293232938653,0.0017981891414000915,33.242927063247755,2.800402981396856,436.6535568040014,44.0,44.0,44.0,1
